"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2014-305982-PUS-09581","Permiso de Uso Certificado","2014-12-02T08:16:00.000","2014","2014.12","324-034-086-01","Cayey","Plaza Ramon Frade, ., Plaza De Recreo , Barrio Pueblo, Cayey","Humacao","Expedido","Adjudicado","2014-12-02T00:00:00.000","PUS-CERT",,,"No","KIOSKO CON VBAD","Privado","Urbano","JOSE  OTERO ",,,
"2014-305955-PUS-09561","Permiso de Uso Certificado","2014-12-01T23:24:00.000","2014","2014.12","096-016-423-41","Aguada","414, 1.4, Guayabo, Guayabo, Aguada","Aguadilla","Expedido","Adjudicado","2014-12-02T00:00:00.000","PUS-CERT","117103.4136856","259471.58197147","No","Residencia Sr. Reinaldo Rodriguez","Privado","Rural","REINALDO RODRIGUEZ ","(18.3690509796142, -67.2177276611328)","18.369050979614201","-67.217727661132798"
"2014-302296-PUS-09541","Permiso de Uso Certificado","2014-12-01T20:49:00.000","2014","2014.12","339-095-106-11","Peñuelas","Calle 8, Solar B-11, Urb Alturas De Peñuelas I, Quebrada Ceiba, Peñuelas","Ponce","Expedido","Adjudicado","2014-12-02T00:00:00.000","PUS-CERT","169504.449322759","225355.257091309","No","Permiso de Uso  Residencia Joel Glnz","Privado","Rural","JOEL GONZALEZ BORRERO","(18.0622024536132, -66.7213897705078)","18.0622024536132","-66.721389770507798"
"2014-297531-PUS-09521","Permiso de Uso Certificado","2014-12-01T15:33:00.000","2014","2014.12","041-076-035-11","Carolina","Isla Verde, 6, ., Cangrejo Arriba, Carolina","Central","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","243048.32093315001","267535.63192308001","Si","MARES RESTAURANT SEA FOOD","Privado","Urbano","EGON GONZALEZ ","(18.4430770874023, -66.0258255004882)","18.443077087402301","-66.025825500488196"
"2014-305864-PUS-09512","Permiso de Uso Certificado","2014-12-01T14:57:00.000","2014","2014.12","040-082-067-16","Cataño","Calle Tren, Esquina Calle Wilson, Numero 30, Pueblo, Barrio Pueblo, Cataño","Central","Expedido","Adjudicado","2014-12-03T00:00:00.000","PUS-CERT","233282.22916029001","267282.85634989","Si","LA ESQUINA SPORT BAR","Privado","Urbano","ABEL RADAMES RAMIREZ","(18.4409675598144, -66.1182785034179)","18.4409675598144","-66.118278503417898"
"2014-287742-PUS-09511","Permiso de Uso Certificado","2014-12-01T14:51:00.000","2014","2014.12","073-000-003-03","Quebradillas","Carr 119, Km 16.3, Bo Guajataca, Guajataca, Quebradillas","Aguadilla","Expedido","Adjudicado","2014-12-03T00:00:00.000","PUS-CERT","149791.556811149","263125.05583971","No","FACILIDAD DE TELECOMUNICACIONES GUAJATACA NORTE","Privado","Rural","MANUEL AVILES AVILES","(18.4030742645263, -66.9085159301757)","18.4030742645263","-66.908515930175696"
"2014-305869-PUS-09510","Permiso de Uso Certificado","2014-12-01T14:23:00.000","2014","2014.12","188-037-135-16","Utuado","Carr. 111, Km. 0.5, Centro Comercial Cabrera, Salto Arriba, Utuado","Arecibo","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","170739.437186119","247992.27753565001","No","PIZZERIA Y CAFETERIA CON V.B.A. AL DETAL","Privado","Rural","ALEXIS SEPULVEDA ","(18.2667427062988, -66.7100448608398)","18.2667427062988","-66.710044860839801"
"2014-305867-PUS-09509","Permiso de Uso Certificado","2014-12-01T13:53:00.000","2014","2014.12","092-096-009-01","Luquillo","Plaza Publica, ., ., Barrio Pueblo, Luquillo","Central","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","275826.24237592","260201.64754378001","No","KIOSKO CON VBAD Y COMIDAS TIPICAS","Privado","Urbano","CARLOS IGLESIAS CRESPO","(18.3759078979492, -65.7158126831054)","18.375907897949201","-65.715812683105398"
"2014-305737-PUS-09508","Permiso de Uso Certificado","2014-12-01T13:47:00.000","2014","2014.12","065-020-024-01","Loíza","Calle San Patricio, Esq. Salgado, Num. 69, Loiza Aldea, Barrio Pueblo, Loíza","Central","Expedido","Adjudicado","2014-12-02T00:00:00.000","PUS-CERT","258453.405390389","266280.34697527898","Si","Miledi's Magic","Privado","Urbano","AIME ORTIZ RIVERA","(18.4313716888427, -65.880027770996)","18.431371688842699","-65.880027770995994"
"2013-220024-PUS-09507","Permiso de Uso Certificado","2014-12-01T13:37:00.000","2014","2014.12","011-000-006-35","Hatillo","Camino Municipal Que Conduce A Carr.130, Km. 1.5, Sector Donate, Carrizales, Hatillo","Arecibo","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","160698.14592153","271182.758875439","No","Iglesia Presbiteriana de Hatillo","Privado","Rural","NELSON GUTIERREZ PAGÁN","(18.4761009216308, -66.8054504394531)","18.476100921630799","-66.805450439453097"
"2014-305858-PUS-09504","Permiso de Uso Certificado","2014-12-01T13:26:00.000","2014","2014.12","299-070-170-11","Cayey","Carretera Pr-735, Km. 0.5, Llanos, Vegas, Cayey","Humacao","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","232117.45488788001","233372.494581209","Si","Liberty Technical College, Cayey, PR, Fase II.","Privado","Rural","JOSE CASTRODAD ","(18.1346130371093, -66.1298370361328)","18.1346130371093","-66.129837036132798"
"2014-305863-PUS-09503","Permiso de Uso Certificado","2014-12-01T13:01:00.000","2014","2014.12","135-000-010-33","Ciales","Carr. 146, Km. 14.2, Parc. 5, Frontón, Ciales","Arecibo","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","185337.91187732","253212.63086162001","No","YADDY SPORT BAR","Privado","Rural","OLGA RIVERA ","(18.3140563964843, -66.5720291137695)","18.3140563964843","-66.572029113769503"
"2014-302631-PUS-09502","Permiso de Uso Completo","2014-12-01T12:59:00.000","2014","2014.12","422-062-014-04","Patillas","Carretera 3 , Km 118.9, Sector Villa Pesquera, Bajo, Patillas","Humacao","Archivado","Adjudicado","2015-05-06T00:00:00.000","PUS-CONV","246715.09958193","216097.814952329","No","Kevin's Restaurant LLC","Privado","Rural","KEVIN  SANTIAGO  ","(17.9782695770263, -65.9922866821289)","17.9782695770263","-65.992286682128906"
"2014-305715-PUS-09501","Permiso de Uso Completo","2014-12-01T11:38:00.000","2014","2014.12","345-033-031-19","Coamo","Baldorioty , 18 B2, Pueblo, Barrio Pueblo, Coamo","Ponce","Expedido","Adjudicado","2015-01-23T00:00:00.000","PUS-CONV","207888.926650229","227414.06096073001","No","PANADERIA LA COAMEÑA INC","Privado","Rural","MOHAMAD KAMAL ","(18.0810050964355, -66.3588104248046)","18.081005096435501","-66.358810424804602"
"2014-305816-PUS-09481","Permiso de Uso Certificado","2014-12-01T10:47:00.000","2014","2014.12","056-022-051-03","Manatí","Calle Quiñones, Plaza Publica, ., Barrio Pueblo, Manatí","Arecibo","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","193693.88087415","265728.30891887","No","EL CAFE BURGER","Privado","Urbano","LUIS RAMIREZ ","(18.4271736145019, -66.4930267333984)","18.4271736145019","-66.493026733398395"
"2011-793644-PUS-09441","Permiso de Uso Certificado","2014-12-01T09:15:00.000","2014","2014.12","334-046-179-01","San Germán","Carr. 102 Centro De Convenciones , 33.5, Santiago R. Palmer, Retiro, San Germán","Aguadilla","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","137363.103085209","227016.1659508","No","CANTINA CENTRO DE CONVENCIONES SAN GERMAN","Privado","Urbano","CARMEN FLORES ","(18.076509475708, -67.025032043457)","18.076509475708001","-67.025032043457003"
"2014-305537-PUS-09403","Permiso de Uso Certificado","2014-11-29T12:49:00.000","2014","2014.11","112-036-110-21","Toa Alta","Ave.Principal Toa Alta Heights, N-15 / N-16 / N-17 / N-18, Toa Alta Heights, Ortiz, Toa Alta","Central","Expedido","Adjudicado","2014-11-29T00:00:00.000","PUS-CERT","223367.95355335","258611.73446234001","Si","FARMACIAS NIEVES","Privado","Rural","ARMANDO TORRES COLÓN","(18.3627586364746, -66.2122268676757)","18.362758636474599","-66.212226867675696"
"2014-305536-PUS-09401","Permiso de Uso Certificado","2014-11-29T12:43:00.000","2014","2014.11","168-000-005-11","Naranjito","Local #2 Carretera Pr-164, Km. 7.7, Urb. Jardines De Naranjito, Achiote, Naranjito","Central","Expedido","Adjudicado","2014-11-29T00:00:00.000","PUS-CERT","219080.22301280001","252575.12190652001","Si","FARMACIA JARDINES DE NARANJITO","Privado","Urbano","MARIO SOBRINO RIVERA","(18.3082618713378, -66.2528533935546)","18.308261871337798","-66.252853393554602"
"2014-305503-PUS-09384","Permiso de Uso Certificado","2014-11-28T12:57:00.000","2014","2014.11","347-000-009-45","Cayey","Carr 715, Km 5.0, ., Cercadillo, Cayey","Humacao","Expedido","Adjudicado","2014-12-04T00:00:00.000","PUS-CERT","224531.913249909","226198.285919499","Si","Alexander Melendez","Privado","Rural","ALEXANDER MELENDEZ ","(18.0698947906494, -66.2015991210937)","18.0698947906494","-66.201599121093693"
"2014-305502-PUS-09383","Permiso de Uso Certificado","2014-11-28T12:43:00.000","2014","2014.11","294-000-004-78","Villalba","Carr 553, 0.1, Caonillas, Caonillas Arriba, Villalba","Ponce","Expedido","Adjudicado","2014-12-12T00:00:00.000","PUS-CERT","197687.21685085","233920.503655209","No","Residencia Victor Lopez/Oscar Rodriguez","Privado","Rural","VICTOR LOPEZ ","(18.1398029327392, -66.4551925659179)","18.139802932739201","-66.455192565917898"
"2014-305499-PUS-09382","Permiso de Uso Certificado","2014-11-28T11:30:00.000","2014","2014.11","112-066-402-10","Toa Alta","Pr 828, Km.2.0, Ortiz, Ortiz, Toa Alta","Central","Expedido","Adjudicado","2014-11-28T00:00:00.000","PUS-CERT","222862.77605041","257454.872961819","Si","Caobos Pizza Bar & Grill","Privado","Rural","ALEXIS  SANCHEZ RIVERA","(18.3523120880126, -66.2170181274414)","18.352312088012599","-66.217018127441406"
"2014-280135-PUS-09381","Permiso de Uso Completo","2014-11-28T10:14:00.000","2014","2014.11","013-038-310-69","Arecibo","Carr.681 Int., 7.6,  Islote, Islote, Arecibo","Arecibo","Archivado","Adjudicado","2015-02-23T00:00:00.000","PUS-CONV","177839.25772266","272329.65712941001","No","Urb.Los Corales  Inscripción adicional solares","Privado","Urbano","ANA MARIE RODRÍGUEZ ","(18.4867076873779, -66.6431655883789)","18.486707687377901","-66.643165588378906"
"2014-236831-PUS-09362","Permiso de Uso Certificado","2014-11-27T07:38:00.000","2014","2014.11","144-096-151-20","Trujillo Alto","Pr 175, 3.4, El Lago, Carraízo, Trujillo Alto","Central","Expedido","Adjudicado","2014-12-17T00:00:00.000","PUS-CERT","243171.032558729","252937.331726259","Si","Emerald Lake Plantation (The Hills)","Privado","Rural","ARLEANE MERHEB ","(18.3111839294433, -66.0249710083007)","18.311183929443299","-66.024971008300696"
"2014-305376-PUS-09341","Permiso de Uso Certificado","2014-11-26T13:09:00.000","2014","2014.11","012-086-139-01","Arecibo","Plaza Publica, ., ., Barrio Pueblo, Arecibo","Arecibo","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT","170153.690582109","270709.86781028","No","UN KIOSCO CON V.B.A. AL DETAL","Privado","Urbano","LUIS TORRES ","(18.4719810485839, -66.7159118652343)","18.471981048583899","-66.715911865234304"
"2014-305340-PUS-09324","Permiso de Uso Certificado","2014-11-26T11:02:00.000","2014","2014.11","089-084-100-05","Carolina","Pr-3, 14.8, Canovanillas, Canovanillas, Carolina","Central","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT","254454.64870461001","260213.78679195","Si","'SUBWAY' DENTRO DE PUMA GAS STATION ","Privado","Urbano","EDGARD RIVERA ","(18.3766689300537, -65.9180450439453)","18.3766689300537","-65.918045043945298"
"2014-305339-PUS-09323","Permiso de Uso Certificado","2014-11-26T10:54:00.000","2014","2014.11","397-093-007-02","Guayama","Calle 8 H-337, ., Barrio Olimpo, Caimital, Guayama","Humacao","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT","234117.313968409","218576.86499741001","No","KIOSKO CON VBAD Y FRITURAS","Privado","Rural","MARTHA RAMIREZ ROSARIO","(18.0009040832519, -66.1111831665039)","18.0009040832519","-66.111183166503906"
"2014-291825-PUS-09322","Permiso de Uso Certificado","2014-11-26T10:52:00.000","2014","2014.11","334-057-180-09","San Germán","Local 102, Km. 34.0, Sector, Retiro, San Germán","Aguadilla","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT","137905.164898419","226961.53018363001","No","P.U. PYMES (VENTA PROD. HOJA. PINT.; GASES M.e In.","Privado","Urbano","JOEL FELICIANO ","(18.0760326385498, -67.0199127197265)","18.076032638549801","-67.019912719726506"
"2014-305297-PUS-09304","Permiso de Uso Certificado","2014-11-26T08:12:00.000","2014","2014.11","012-000-008-00","Arecibo","Ave. Victor Rojas (Marginal), ., ., Barrio Pueblo, Arecibo","Arecibo","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT",,,"No","UN KIOSCO VENTA DE FROZEN DRINKS CON O SIN ALCOHOL","Privado","Urbano","KAROLINSKA VEGA ",,,
"2013-220222-PUS-09303","Permiso de Uso Certificado","2014-11-26T08:11:00.000","2014","2014.11","010-056-051-32","Camuy","Carr. 4491, Km. 1.1, Int., Urb. Altamonte, Puente, Camuy","Arecibo","Expedido","Adjudicado","2014-12-01T00:00:00.000","PUS-CERT","156672.73052104001","271795.62715337001","No","Residencia, Schatzi A. Acevedo","Privado","Rural","SCHATZI ACEVEDO ","(18.4815597534179, -66.8435745239257)","18.481559753417901","-66.843574523925696"
"2014-305280-PUS-09302","Permiso de Uso Certificado","2014-11-26T08:06:00.000","2014","2014.11","345-081-390-03","Coamo","Carr 14, 30.7, Bo San Ildefonso, San Ildefonso, Coamo","Ponce","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT","206304.98777127001","225528.568882149","No","Sopa Grill / Carlos J Barrios","Privado","Rural","CARLOS BARRIOS ","(18.0639743804931, -66.373779296875)","18.0639743804931","-66.373779296875"
"2014-305295-PUS-09301","Permiso de Uso Certificado","2014-11-26T07:47:00.000","2014","2014.11","012-000-008-00","Arecibo","Ave. Victor Rojas (Marginal), ., ., Barrio Pueblo, Arecibo","Arecibo","Expedido","Adjudicado","2014-11-26T00:00:00.000","PUS-CERT",,,"No","UN KIOSCO PARA LA VENTA DE FRITURAS Y PINCHOS","Privado","Urbano","CARMEN MEDINA ",,,
"2014-302395-PUS-09281","Permiso de Uso Completo","2014-11-25T17:00:00.000","2014","2014.11","361-073-364-09","Yauco","Carr. 128, 2.2, Yauco Gallery, Susúa Baja, Yauco","Ponce","Cancelado","Adjudicado","2015-01-01T00:00:00.000","PUS-CONV","154844.175890699","222521.119538689","No","Oficina - Dra. Milady Irizarry","Privado","Urbano","MILADY IRIZARRY VAZQUEZ","(18.0363368988037, -66.8598022460937)","18.0363368988037","-66.859802246093693"
"2014-305115-PUS-09262","Permiso de Uso Certificado","2014-11-25T14:37:00.000","2014","2014.11","092-096-009-01","Luquillo","Plaza Pública, ., Bo. Pueblo, Barrio Pueblo, Luquillo","Central","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","275826.24237592","260201.64754378001","No","KIOSCO CON VBAD-FESTIVAL PLATOS TÍPICOS","Privado","Urbano","KARINA HERNÁNDEZ RIVERA","(18.3759078979492, -65.7158126831054)","18.375907897949201","-65.715812683105398"
"2013-183820-PUS-09261","Permiso de Uso Completo","2014-11-25T14:27:00.000","2014","2014.11","117-040-019-06","Río Grande","Carr. Pr-958, Km. 2.1, Sector Camino Caraballo, Ciénaga Baja, Río Grande","Central","Expedido","Adjudicado","2014-12-05T00:00:00.000","PUS-CONV","258994.91506912","258476.32129182","No","Permiso de Uso para Apartamento en Sótano","Privado","Rural","EVELYN AYALA COLON ","(18.3608512878417, -65.875129699707)","18.360851287841701","-65.875129699707003"
"2013-198411-PUS-09241","Permiso de Uso Certificado","2014-11-25T12:37:00.000","2014","2014.11","037-000-038-09","Dorado","Carr. # 693, 10.7, Sabanera Dorado, Higuillar, Dorado","Central","Expedido","Adjudicado","2014-12-08T00:00:00.000","PUS-CERT",,,"No","SABANERA DORADO - MODELOS FASE IV","Privado","Urbano","HACIENDA SAN MARTIN,  INC. ",,,
"2014-286795-PUS-09242","Permiso de Uso Certificado","2014-11-25T12:37:00.000","2014","2014.11","096-009-208-02","Aguada","Carr. 411, Km. 1.2, N/A, Piedras Blancas, Aguada","Aguadilla","Expedido","Adjudicado","2014-12-17T00:00:00.000","PUS-CERT","119471.8194588","259687.58143885","No","Permiso de Uso","Privado","Rural","ALBERTO TORRES BAHAMUNDI","(18.3710918426513, -67.195327758789)","18.3710918426513","-67.195327758789006"
"2014-305063-PUS-09221","Permiso de Uso Completo","2014-11-25T11:30:00.000","2014","2014.11","068-090-363-11","Aguada","Ave. Nativo Alers Desvio Sur , ., ., Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2015-01-08T00:00:00.000","PUS-CONV","119915.64221657001","260417.12466664001","No","VENTA DE MISCELANEAS","Privado","Rural","AHMED RASHED ","(18.377700805664, -67.1911544799804)","18.377700805663999","-67.191154479980398"
"2014-305058-PUS-09201","Permiso de Uso Completo","2014-11-25T10:52:00.000","2014","2014.11","097-000-006-07","Aguada","Carr. 416, Km. 2.5 Int., Piedras Blancas, Piedras Blancas, Aguada","Aguadilla","Expedido","Adjudicado","2015-02-02T00:00:00.000","PUS-CONV","120965.41778987","258129.45904327001","No","Residencia en H/B, Una Planta sobre Columnas","Privado","Rural","LUIS COLÓN ","(18.3570709228515, -67.1811370849609)","18.357070922851499","-67.181137084960895"
"2014-305041-PUS-09181","Permiso de Uso Certificado","2014-11-25T09:56:00.000","2014","2014.11","233-058-330-01","Mayagüez","Calle Mc'Kinley, Plaza, Pueblo, Barrio Pueblo, Mayagüez","Aguadilla","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","125344.5468486","240849.91595672001","No","1 KIOSKO BEBIDAS ENCENDIDO NAVIDEÑO","Privado","Urbano","FRANCISCO ECHEVARRIA ","(18.2011127471923, -67.1390686035156)","18.201112747192301","-67.139068603515597"
"2014-305039-PUS-09162","Permiso de Uso Certificado","2014-11-25T09:27:00.000","2014","2014.11","335-037-034-01","Sabana Grande","Betances, Plaza Busigo, Pueblo, Barrio Pueblo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","144248.664768199","227321.33973532001","No","1 KIOSKO BEBIDAS - ENCENDIDO DE NAVIDAD","Privado","Urbano","DIANA CRUZ ","(18.0794582366943, -66.9599990844726)","18.0794582366943","-66.959999084472599"
"2014-305019-PUS-09161","Permiso de Uso Certificado","2014-11-25T09:06:00.000","2014","2014.11","335-037-034-01","Sabana Grande","Plaza Publica, Betances, Pueblo, Barrio Pueblo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","144248.664768199","227321.33973532001","No","i KIOSKO BEBIDAS ENCENDISO DE LA NAVIDAD","Privado","Urbano","EDWIN  MARTINEZ ","(18.0794582366943, -66.9599990844726)","18.0794582366943","-66.959999084472599"
"2014-305014-PUS-09148","Permiso de Uso Certificado","2014-11-25T08:40:00.000","2014","2014.11","227-000-001-58","Juncos","Paseo Escuté, Estacionamiento, Parque Mariano  Nini  Meaux, Barrio Pueblo, Juncos","Humacao","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","253782.25390164001","244185.56105464001","No","KIOSCO PIÑA COLADA-FIESTAS DE PUEBLO 2014","Privado","Urbano","MAYRA  RODRÍGUEZ RIVERA","(18.2318744659423, -65.9248275756835)","18.231874465942301","-65.924827575683494"
"2014-305013-PUS-09147","Permiso de Uso Certificado","2014-11-25T08:31:00.000","2014","2014.11","227-000-001-58","Juncos","Paseo Escuté, Estacionamiento, Parque Mariano  Nini  Meaux, Barrio Pueblo, Juncos","Humacao","Expedido","Adjudicado","2014-11-25T00:00:00.000","PUS-CERT","253782.25390164001","244185.56105464001","No","KIOSCO CON VBAD-FIESTAS DE PUEBLO 2014","Privado","Urbano","RICARDO  SÁNCHEZ RODRÍGUEZ","(18.2318744659423, -65.9248275756835)","18.231874465942301","-65.924827575683494"
