"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","costo_estimado","location_1","lat","lon"
"2014-300313-PCO-29428","Permiso Construccion Cert.","2014-10-29T09:03:00.000","2014","2014.1","011-047-409-36","Hatillo","Carr. Pr #2, Local B-126, Plaza Del Norte, Carrizales, Hatillo","Arecibo","Cancelado","Adjudicado","2015-11-07T00:00:00.000","PCO-CERT","164411.68296404","271646.2951698","No","Shell Improvements B-126","Privado","Urbano","GUILLERMO ZEGRI ","947712","(18.4803524017333, -66.7702941894531)","18.480352401733299","-66.770294189453097"
"2013-199278-PCO-29411","Permiso Construccion Cert.","2014-10-28T16:29:00.000","2014","2014.1","070-066-378-25","Moca","Carr. 125, Km. 8.9 Int., Remigio Hidalgo, Voladoras, Moca","Aguadilla","Expedido","Adjudicado","2014-12-09T00:00:00.000","PCO-CERT","130722.83611990001","261011.87106316001","No","Permiso Construcción Marisol Avilés","Privado","Rural","MARISOL AVILÉS HIDALGO","0","(18.3834495544433, -67.0889129638671)","18.383449554443299","-67.088912963867102"
"2014-298763-PCO-29410","Permiso Construccion Cert.","2014-10-28T16:07:00.000","2014","2014.1","033-000-007-66","Barceloneta","Carretera #2, Km 54.6, Florida Afuera, Florida Afuera, Barceloneta","Arecibo","Expedido","Adjudicado","2014-12-02T00:00:00.000","PCO-CERT","188683.48119451001","266956.00622252002","No","Olive Garden Barceloneta","Privado","Urbano","DIONISIO TRIGO ","902263.96","(18.4382438659667, -66.5404586791992)","18.438243865966701","-66.540458679199205"
"2014-300688-PCO-29409","Permiso Construccion Cert.","2014-10-28T15:57:00.000","2014","2014.1","037-016-079-01","Dorado","Calle Caoba, Num. J-1, Quintas De Dorado, Higuillar, Dorado","Central","Pre-aprobado","Adjudicado",,"PCO-CERT","216612.69357742","269765.045328899","Si","Residencia de Laura Clemente","Privado","Urbano","LAURA CLEMENTE DE JESUS","11000","(18.4635887145996, -66.2760543823242)","18.463588714599599","-66.276054382324205"
"2014-236890-PCO-29408","Permiso Construccion Cert.","2014-10-28T15:48:00.000","2014","2014.1","418-000-008-32","Salinas","Pr 706, 0.9, Aguirre, Aguirre, Salinas","Humacao","Cancelado","Adjudicado","2014-12-21T00:00:00.000","PCO-CERT","222344.865544609","216505.26221734","No","SALINAS 1","Privado","Rural","IVAN BANUCHI GARCIA","15000","(17.9823417663574, -66.2223663330078)","17.982341766357401","-66.222366333007798"
"2014-278426-PCO-29407","Permiso Construccion Cert.","2014-10-28T15:25:00.000","2014","2014.1","345-042-102-01","Coamo","Calle José I. Quintón, #116, Escuela Florencio Santiago, Barrio Pueblo, Coamo","Ponce","Expedido","Adjudicado","2014-11-25T00:00:00.000","PCO-CERT","207511.97053121001","227071.34856791","No","Rehabilitación de la Escuela Florencio Santiago","Público","Urbano","SALIM LAHAM BAUZÓ","530964.28","(18.0779094696044, -66.3623733520507)","18.0779094696044","-66.362373352050696"
"2014-298900-PCO-29395","Permiso Construccion Cert.","2014-10-28T14:25:00.000","2014","2014.1","056-003-099-35","Manatí","Pr-2, Km 49, Barrio Pueblo, Barrio Pueblo, Manatí","Arecibo","Cancelado","Adjudicado","2015-11-13T00:00:00.000","PCO-CERT","194460.85241580001","266362.732167029","No","Construcción de rotulo sobre terreno para AutoZone","Privado","Urbano","AUTOZONE PUERTO RICO, INC. ","42160","(18.4329071044921, -66.4857635498046)","18.432907104492099","-66.485763549804602"
"2014-300875-PCO-29394","Permiso Construccion","2014-10-28T14:22:00.000","2014","2014.1","035-000-002-36","Vega Baja","Carr. #687, 2.4, Hacienda De Tortuguero, Yeguada, Vega Baja","Arecibo","Cancelado","Adjudicado","2016-04-14T00:00:00.000","PCO-CONV","201261.713084869","269693.96482031001","No","Construccion de 4 Terrazas (Recreativo Turístico)","Privado","Rural","ERIC VIRELLA ","4000","(18.4630107879638, -66.42138671875)","18.4630107879638","-66.42138671875"
"2012-082023-PCO-29393","Permiso Construccion Cert.","2014-10-28T14:07:00.000","2014","2014.1","116-000-001-73","Trujillo Alto","Calle 6, 0, Urb. Lago Alto, Cuevas, Trujillo Alto","Central","Expedido","Adjudicado","2015-03-18T00:00:00.000","PCO-CERT",,,"No","Villas de Camilo","Privado","Rural","ANGEL RIVERA MELENDEZ","282000",,,
"2014-300655-PCO-29388","Permiso Construccion Cert.","2014-10-28T12:23:00.000","2014","2014.1","457-035-219-02","Vieques","Calle Num. 16, Lote 590-A, Comunidad Villa Borinquen, Puerto Ferro, Vieques","Central","Pre-aprobado","Adjudicado",,"PCO-CERT","306473.21588177001","235772.06294035001","Si","VIVIENDA ORLANDO VIEQUES","Privado","Urbano","ORLANDO VARGAS TORRES","65000","(18.1538906097412, -65.4270782470703)","18.1538906097412","-65.427078247070298"
"2014-297574-PCO-29387","Permiso Construccion Cert.","2014-10-28T12:13:00.000","2014","2014.1","073-000-006-86","San Sebastián","Carr. 457, Km. 1.1, Sector Cuqui Soler, Aibonito, San Sebastián","Aguadilla","Cancelado","Adjudicado","2015-10-31T00:00:00.000","PCO-CERT","146808.20256034","260882.641837509","No","Residencia Nathaniel Cordero Cordero","Privado","Rural","NATHANIEL CORDERO ","91350","(18.3827419281005, -66.9366912841796)","18.382741928100501","-66.936691284179602"
"2014-298852-PCO-29367","Permiso Construccion Cert.","2014-10-28T11:16:00.000","2014","2014.1","097-020-281-34","Moca","N/A Pr-110, 8.7 Int., N/A, Marías, Moca","Aguadilla","Cancelado","Adjudicado","2015-11-04T00:00:00.000","PCO-CERT","126846.60630100001","259299.43601171","No","Construcción de Residencia en Un Nivel en H/B","Privado","Rural","DERLING ACEVEDO RIVERA","60929","(18.3678493499755, -67.1255340576171)","18.367849349975501","-67.125534057617102"
"2014-271451-PCO-29347","Permiso Construccion Cert.","2014-10-28T10:17:00.000","2014","2014.1","334-034-047-13","San Germán","Calle Dr.Santiago Veve, Esq. Javilla , Núm. 72 , Pueblo , Barrio Pueblo, San Germán","Aguadilla","Expedido","Adjudicado","2015-08-25T00:00:00.000","PCO-CERT","135821.80375103001","227587.60839723001","No","Ampliación de Oficina Médica","Privado","Urbano","DR. PABLO  ROBLES ","9000","(18.0816268920898, -67.0396118164062)","18.081626892089801","-67.039611816406193"
"2014-299895-PCO-29327","Permiso Construccion Cert.","2014-10-28T09:41:00.000","2014","2014.1","015-054-615-05","Barceloneta","Solar #24 Carretera #684, 3.6, Sector Boca, Palmas Altas, Barceloneta","Arecibo","Cancelado","Adjudicado","2015-10-29T00:00:00.000","PCO-CERT","188619.652007859","271742.96219648002","No","Atlantic View Village - Solar #24","Privado","Urbano","EDGARDO RIESTRA CANDELARIA","125000","(18.4814910888671, -66.5410842895507)","18.481491088867099","-66.541084289550696"
"2014-300494-PCO-29307","Permiso Construccion Cert.","2014-10-28T08:13:00.000","2014","2014.1","166-023-278-06","Morovis","Carr.6621 Km.3.2, Km.3.2, Bo.Rio Grande, Río Grande, Morovis","Arecibo","Cancelado","Adjudicado","2015-02-15T00:00:00.000","PCO-CERT","201503.218620689","251917.06288585","No","Jose Pagan","Privado","Rural","JOSE PAGAN GONZALES","8735","(18.3024005889892, -66.4191131591796)","18.302400588989201","-66.419113159179602"
"2013-183480-PCO-29287","Permiso Construccion Cert.","2014-10-28T07:18:00.000","2014","2014.1","196-000-010-31","Comerío","Pr-781, 1.90, La Prieta, Cedrito, Comerío","Humacao","Cancelado","Adjudicado","2014-11-28T00:00:00.000","PCO-CERT","224934.638502869","245898.55276729001","No","VIVIENDA DEL SR. HORACIO AYALA","Privado","Rural","HORACIO  AYALA ","5037.5","(18.2478809356689, -66.1975555419921)","18.247880935668899","-66.197555541992102"
"2014-300682-PCO-29267","Permiso Construccion Cert.","2014-10-27T23:55:00.000","2014","2014.1","070-062-278-71","Moca","110, 11.2 Int, Pueblo, Barrio Pueblo, Moca","Aguadilla","Expedido","Adjudicado","2014-11-17T00:00:00.000","PCO-CERT","128066.945930389","261181.97032086001","No","Ampliacion para Centro de Cuidado de Anciano","Privado","Rural","LUIS ALONSO GONZALEZ","140000","(18.3848991394042, -67.1140518188476)","18.384899139404201","-67.114051818847599"
"2014-297480-PCO-29252","Permiso Construccion Cert.","2014-10-27T17:21:00.000","2014","2014.1","115-008-050-25","Trujillo Alto","Pr-181, 7, Nuestra Sra. De Lourdes, Bo. L, St. Just, Trujillo Alto","Central","Expedido","Adjudicado","2015-03-06T00:00:00.000","PCO-CERT","244261.69054722","259650.869259689","No","remodelacion","Privado","Rural","QUINCY LENNIE CHRISTIE DIAZ MALDONADO","13200","(18.3718166351318, -66.0145111083984)","18.3718166351318","-66.014511108398395"
"2014-300295-PCO-29250","Permiso Construccion Cert.","2014-10-27T14:57:00.000","2014","2014.1","010-058-039-02","Hatillo","Carr. Pr-2, Km. 87.7, Int. Pr-130, Barrio Pueblo, Hatillo","Arecibo","Pre-aprobado","Adjudicado",,"PCO-CERT","158726.354562369","271838.48181382002","Si","Walgreens Hatillo","Privado","Urbano","WALGREENS OF PUERTO RICO, INC. ","165272.42","(18.4819869995117, -66.8241348266601)","18.481986999511701","-66.824134826660099"
"2014-293154-PCO-29249","Permiso Construccion Cert.","2014-10-27T14:24:00.000","2014","2014.1","034-000-008-43","Manatí","Pr-686, Km. 2.3, Tortugueros, Tierras Nuevas Saliente, Manatí","Arecibo","Expedido","Adjudicado","2014-12-11T00:00:00.000","PCO-CERT","196310.207623419","268633.806349169","No","DuPont Electronics - Bale Cutter Area de Mediums","Privado","Rural","EDITH SERRANO ","24000","(18.4534282684326, -66.46826171875)","18.453428268432599","-66.46826171875"
"2014-298569-PCO-29248","Permiso Construccion Cert.","2014-10-27T13:47:00.000","2014","2014.1","140-085-185-24","Naranjito","Carr. Num. 164, Km. 11.0 Int., Cuchillas, Lomas, Naranjito","Central","Expedido","Adjudicado","2016-01-28T00:00:00.000","PCO-CERT","215981.11447864","253372.92013677","No","Eric G. Rivera Narvaez","Privado","Rural","ERIC  RIVERA NARVAEZ","59000","(18.3154945373535, -66.2821578979492)","18.315494537353501","-66.282157897949205"
"2014-300620-PCO-29247","Permiso Construccion Cert.","2014-10-27T08:30:00.000","2014","2014.1","193-011-316-08","Morovis","567, Km, Pasto, Pasto, Morovis","Arecibo","Expedido","Adjudicado","2016-02-03T00:00:00.000","PCO-CERT","199604.63313194001","248877.50857921","No","RESIDENCIA DE JESUS HERNANDEZ","Privado","Rural","MIGUEL  DE JESUS TORRES ","50256.01","(18.2749404907226, -66.4370727539062)","18.274940490722599","-66.437072753906193"
"2014-299352-PCO-29228","Permiso Construccion Cert.","2014-10-26T12:30:00.000","2014","2014.1","392-043-153-15","Santa Isabel","Calle 19, # 392, Comunidad Las Ollas, Descalabrado, Santa Isabel","Ponce","Expedido","Adjudicado","2014-11-24T00:00:00.000","PCO-CERT","201438.79712582001","220277.94370388001","No","Vivienda Unifamiliar - Lumary García","Privado","Rural","LUMARY GARCÍA ","40000","(18.016544342041, -66.4197463989257)","18.016544342041001","-66.419746398925696"
"2014-300556-PCO-29227","Permiso Construccion Cert.","2014-10-26T08:15:00.000","2014","2014.1","111-064-200-29","Corozal","Pr-159, Km. 18.3(Int.) Lote #2, Mavillas, Abras, Corozal","Central","Expedido","Adjudicado","2014-12-22T00:00:00.000","PCO-CERT","215171.38883282","257346.56214641","No","Residencia del Sr. Ivan Cordova Rivera","Privado","Rural","IVAN CORDOVA RIVERA","68000","(18.3514022827148, -66.2897872924804)","18.351402282714801","-66.289787292480398"
"2014-300575-PCO-29208","Permiso Construccion Cert.","2014-10-25T09:23:00.000","2014","2014.1","279-069-233-30","Las Piedras","Carr. Pr-183, Km. 20.1, Bo. Montones I, Montones, Las Piedras","Humacao","Expedido","Adjudicado","2014-11-26T00:00:00.000","PCO-CERT","257793.17799716","237001.865313299","No","ENMIENDA A PERMISO DE CONSTRUCCION","Privado","Rural","JOSE HERNANDEZ MALAVE","0","(18.1668663024902, -65.887107849121)","18.166866302490199","-65.887107849120994"
"2014-297583-PCO-29207","Permiso Construccion Cert.","2014-10-25T08:41:00.000","2014","2014.1","027-026-086-10","Quebradillas","Carr.2, Km 96.8, Cocos, Cocos, Quebradillas","Aguadilla","Expedido","Adjudicado","2014-12-11T00:00:00.000","PCO-CERT",,,"No","Ampliacion del estacionamiento Farmacia Gloriana","Privado","Rural","GLORIA  MERCADO JIMENEZ","29910",,,
"2014-299076-PCO-29187","Permiso Construccion Cert.","2014-10-24T16:39:00.000","2014","2014.1","359-000-007-82","Lajas","Carr. Pr 117, 9.2, La Plata, Plata, Lajas","Aguadilla","Expedido","Adjudicado","2014-11-26T00:00:00.000","PCO-CERT","142266.17500084001","222521.463912729","No","Remodelacion para 'Head Start'","Privado","Rural","KIOMARA LINARES FORTIS","71000","(18.0360393524169, -66.9785919189453)","18.0360393524169","-66.978591918945298"
"2014-299933-PCO-29170","Permiso Construccion Cert.","2014-10-24T15:02:00.000","2014","2014.1","421-000-001-22","Arroyo","Pr-753, Km. 30.6, Vistas De Arroyo, Palmas, Arroyo","Humacao","Cancelado","Adjudicado","2014-12-21T00:00:00.000","PCO-CERT","240489.74463524","216435.79350658","No","CONSTRUCCION DE 34 UNIDADES DE VIVIENDA","Privado","Urbano","CARLOS BARENS ","816000","(17.9814491271972, -66.0510559082031)","17.981449127197202","-66.051055908203097"
"2014-297445-PCO-29169","Permiso Construccion Cert.","2014-10-24T14:40:00.000","2014","2014.1","025-000-009-97","Isabela","Carr. Pr-494 , Km. 0.6 Int., /, Arenales Altos, Isabela","Aguadilla","Expedido","Adjudicado","2014-10-30T00:00:00.000","PCO-CERT","137630.34138879","267172.59708558","No","Vivienda ","Privado","Rural","ESTEBAN  RODRIGUEZ GONZALEZ  ","49000","(18.4393215179443, -67.0237350463867)","18.4393215179443","-67.023735046386705"
"2013-224963-PCO-29168","Permiso Construccion Cert.","2014-10-24T14:12:00.000","2014","2014.1","441-000-003-03","Guayama","Carr. Pr-3, 142.5, Baxter, Jobos, Guayama","Humacao","Expedido","Adjudicado","2015-05-22T00:00:00.000","PCO-CERT","229997.62330470001","214165.82802106001","No","Baxter Healthcare de P.R. - Cafeteria Improvements","Privado","Rural","EIDIOL GHIGLIOTTY ","161176","(17.9611129760742, -66.150146484375)","17.961112976074201","-66.150146484375"
"2014-282845-PCO-29167","Permiso Construccion Cert.","2014-10-24T14:06:00.000","2014","2014.1","010-072-505-07","Camuy","Pr#2, Km 92.7, Membrillo, Membrillo, Camuy","Arecibo","Cancelado","Adjudicado","2015-11-04T00:00:00.000","PCO-CERT","154172.604026919","271028.97167951002","No","CAMUY 2","Privado","Rural","ELIAS MORALES PEREZ","75000","(18.4745807647705, -66.8672332763671)","18.474580764770501","-66.867233276367102"
"2014-300345-PCO-29150","Permiso Construccion Cert.","2014-10-24T13:27:00.000","2014","2014.1","254-091-328-28","Las Piedras","Carretera Pr-936, Lote F-26, Urb. Camino Sereno, Quebrada Arenas, Las Piedras","Humacao","Pre-aprobado","Adjudicado",,"PCO-CERT","259759.01149800001","239309.32997207","Si","URB. CAMINO SERENO LOTES F-25, F-26, F-27, F28","Privado","Urbano","JOSE J. NIEVES ","175000","(18.1876602172851, -65.8684616088867)","18.187660217285099","-65.868461608886705"
"2014-282828-PCO-29149","Permiso Construccion Cert.","2014-10-24T13:23:00.000","2014","2014.1","010-065-506-42","Camuy","Carr#2, Kmn 90.1 Interior, Puente, Puente, Camuy","Arecibo","Cancelado","Adjudicado","2015-11-04T00:00:00.000","PCO-CERT","156588.16719615","271229.091560259","No","CAMUY 1","Privado","Rural","ELIAS MORALES PEREZ","75000","(18.4764385223388, -66.8443603515625)","18.4764385223388","-66.8443603515625"
"2014-300341-PCO-29148","Permiso Construccion Cert.","2014-10-24T12:44:00.000","2014","2014.1","011-045-257-02","Hatillo","Calle Madrid, A-3, Sector Carrizales, Carrizales, Hatillo","Arecibo","Cancelado","Adjudicado","2015-10-25T00:00:00.000","PCO-CERT","163029.22819297001","272204.59915298899","No","CONSTRUCCION MARQUESINA RESIDENCIA JESUS RAMIREZ ","Privado","Rural","JESUS RAMIREZ ","7800","(18.4853725433349, -66.7833938598632)","18.485372543334901","-66.783393859863196"
"2014-296241-PCO-29147","Permiso Construccion Cert.","2014-10-24T12:28:00.000","2014","2014.1","002-098-562-01","Isabela","Pr-459, Km. 10.8(Int.) Lote #3, Jobos, Jobos, Isabela","Aguadilla","Expedido","Adjudicado","2014-11-20T00:00:00.000","PCO-CERT","132207.73797823","273793.29155462899","No","Residencia del Sr. Norbert Figueroa Perez","Privado","Rural","NORBERT  FIGUEROA PEREZ","23175","(18.4989719390869, -67.0752868652343)","18.4989719390869","-67.075286865234304"
"2014-300137-PCO-29127","Permiso Construccion Cert.","2014-10-24T11:56:00.000","2014","2014.1","245-031-095-03","Orocovis","593, 0.5, Sector La Gallera, Gato, Orocovis","Ponce","Expedido","Adjudicado","2014-12-09T00:00:00.000","PCO-CERT","199956.40297842","241144.48740606001","No","PABLO A. BATRES","Privado","Rural","PABLO BATRES ","88000","(18.2050724029541, -66.4337463378906)","18.205072402954102","-66.433746337890597"
"2014-300309-PCO-29110","Permiso Construccion Cert.","2014-10-24T10:38:00.000","2014","2014.1","027-002-518-02","Quebradillas","0 1, 1.5, 0, San José, Quebradillas","Aguadilla","Expedido","Adjudicado","2014-11-07T00:00:00.000","PCO-CERT","147738.63377525","270157.41990203899","No","PERMISO DE CONSTRUCCION PARA PEDESTAL DE ROTULO","Privado","Rural","VEGA ALUMINUM RECYCLING  DEBORA L. GUZMAN RODRIGUE ","9000","(18.4665603637695, -66.928123474121)","18.466560363769499","-66.928123474120994"
"2014-295665-PCO-29109","Permiso Construccion Cert.","2014-10-24T10:14:00.000","2014","2014.1","084-051-016-01","Toa Alta","Calle De Diego, #10, Pueblo, Barrio Pueblo, Toa Alta","Central","Expedido","Adjudicado","2015-06-03T00:00:00.000","PCO-CERT","219657.97000525901","261428.25001051","No","Iglesia Parroquial San Fernando Rey","Privado","Urbano","IVAN PEÑA ALVARADO","30000","(18.3882427215576, -66.2472991943359)","18.388242721557599","-66.247299194335895"
"2014-300119-PCO-29108","Permiso Construccion Cert.","2014-10-24T09:27:00.000","2014","2014.1","029-019-420-87","Arecibo","Carr. 653, Km. 4.6 Int., Sector Barranca, Hato Abajo, Arecibo","Arecibo","Expedido","Adjudicado","2014-12-09T00:00:00.000","PCO-CERT","165764.081993789","269544.67129435","No","Residencia Elizabeth y Omar","Privado","Urbano","ELIZABETH CASTILLO ","16320","(18.4613876342773, -66.757453918457)","18.461387634277301","-66.757453918457003"
"2014-300275-PCO-29087","Permiso Construccion Cert.","2014-10-23T15:34:00.000","2014","2014.1","146-080-488-22","Canóvanas","Carr.Pr-9957, Int. Calle Luna, Hato Puerco, Hato Puerco, Canóvanas","Central","Expedido","Adjudicado","2014-12-15T00:00:00.000","PCO-CERT","258862.104117949","253725.93947791","Si","Residencia Otero Morales","Privado","Rural","JORGE OTERO BARBOSA Y MARISOL MORALES MEDINA ","43000","(18.3179359436035, -65.8765258789062)","18.317935943603501","-65.876525878906193"
"2014-300157-PCO-29074","Permiso Construccion Cert.","2014-10-23T14:08:00.000","2014","2014.1","070-074-294-04","Moca","125, 4.7, Voladoras, Voladoras, Moca","Aguadilla","Expedido","Adjudicado","2014-10-29T00:00:00.000","PCO-CERT","129343.95792296001","260833.3630409","No","RESIDENCIA EN H/B SR. JOSE A. PEREZ","Privado","Rural","JOSE PEREZ MENDEZ","30000","(18.3817920684814, -67.101951599121)","18.381792068481399","-67.101951599120994"
"2014-293665-PCO-29072","Permiso Construccion Cert.","2014-10-23T13:57:00.000","2014","2014.1","197-080-069-86","Aguas Buenas","Lote 3 Carr. Pr-174, Km 19.2, Sector La Charca, Mula, Aguas Buenas","Humacao","Cancelado","Adjudicado","2016-01-14T00:00:00.000","PCO-CERT","231981.10826127001","246812.26936696901","No","Marquesina Residencia Sr. Johnny Figueroa","Privado","Rural","JHONNY  FIGUEROA RODRÍGUEZ","12900","(18.2560424804687, -66.1309127807617)","18.2560424804687","-66.130912780761705"
