"nu_entidad","clasificaci_n","anofiscal","nb_entidad","fechatran","fechacierre","estatus","carreraparcialm","carreraparcialf","carreracompletom","carreracompletof","carreranograduadom","carreranograduadof","carreragraduadom","carreragraduadof","carrerapostsecundariom","carrerapostsecundariof","carreraasociadom","carreraasociadof","carrerabachm","carrerabachf","carreragradosprom","carreragradosprof","carreramaestriam","carreramaestriaf","carreradoctoradom","carreradoctoradof","confianzareinstparcialm","confianzareinstparcialf","confianzareinstcompletom","confianzareinstcompletof","confianzareinstnograduadom","confianzareinstnograduadof","confianzareinstgraduadom","confianzareinstgraduadof","confianzareinstpostsecundariom","confianzareinstpostsecundariof","confianzareinstasociadom","confianzareinstasociadof","confianzareinstbachm","confianzareinstbachf","confianzareinstgradosprom","confianzareinstgradosprof","confianzareinstmaestriam","confianzareinstmaestriaf","confianzareinstdoctoradom","confianzareinstdoctoradof","confianzanoreinstparcialm","confianzanoreinstparcialf","confianzanoreinstcompletom","confianzanoreinstcompletof","confianzanoreinstnograduadom","confianzanoreinstnograduadof","confianzanoreinstgraduadom","confianzanoreinstgraduadof","confianzanoreinstpostsecundariom","confianzanoreinstpostsecundariof","confianzanoreinstasociadom","confianzanoreinstasociadof","confianzanoreinstbachm","confianzanoreinstbachf","confianzanoreinstgradosprom","confianzanoreinstgradosprof","confianzanoreinstmaestriam","confianzanoreinstmaestriaf","confianzanoreinstdoctoradom","confianzanoreinstdoctoradof","transitorioparcialm","transitorioparcialf","transitoriocompletom","transitoriocompletof","transitorionograduadom","transitorionograduadof","transitoriograduadom","transitoriograduadof","transitoriopostsecundariom","transitoriopostsecundariof","transitorioasociadom","transitorioasociadof","transitoriobachm","transitoriobachf","transitoriogradosprom","transitoriogradosprof","transitoriomaestriam","transitoriomaestriaf","transitoriodoctoradom","transitoriodoctoradof","irregularparcialm","irregularparcialf","irregularcompletom","irregularcompletof","irregularnograduadom","irregularnograduadof","irregulargraduadom","irregulargraduadof","irregularpostsecundariom","irregularpostsecundariof","irregularasociadom","irregularasociadof","irregularbachm","irregularbachf","irregulargradosprom","irregulargradosprof","irregularmaestriam","irregularmaestriaf","irregulardoctoradom","irregulardoctoradof","otrosparcialm","otrosparcialf","otroscompletom","otroscompletof","otrosnograduadom","otrosnograduadof","otrosgraduadom","otrosgraduadof","otrospostsecundariom","otrospostsecundariof","otrosasociadom","otrosasociadof","otrosbachm","otrosbachf","otrosgradosprom","otrosgradosprof","otrosmaestriam","otrosmaestriaf","otrosdoctoradom","otrosdoctoradof","nuevom","nuevof","reingresadom","reingresadof","ascendidom","ascendidof","trasladadom","trasladadof","reinstaladom","reinstaladof","habilitadom","habilitadof","renunciantem","renunciantef","cesanteadom","cesanteadof","terminocontratom","terminocontratof","destituidom","destituidof","retiradom","retiradof","impedimentosinacomodom","impedimentosinacomodof","impedimentoacomodom","impedimentoacomodof","pensionadotransitoriom","pensionadotransitoriof","pensionadocontratom","pensionadocontratof","discrimenedadm","discrimenedadf","discrimenimpedimentom","discrimenimpedimentof","discrimenpoliticom","discrimenpoliticof","discrimenreligiosom","discrimenreligiosof","discrimensexom","discrimensexof","discrimennacionalidadm","discrimennacionalidadf","discrimenorientacionsexualm","discrimenorientacionsexualf","discrimenotrom","discrimenotrof","retribucionmrangoa","retribucionfrangoa","retribucionmrangob","retribucionfrangob","retribucionmrangoc","retribucionfrangoc","retribucionmrangod","retribucionfrangod","retribucionmrangoe","retribucionfrangoe","retribucionmrangof","retribucionfrangof","retribucionmrangog","retribucionfrangog","retribucionmrangoh","retribucionfrangoh","retribucionmrangoi","retribucionfrangoi","retribucionmrangoj","retribucionfrangoj","retribucionmrangok","retribucionfrangok","anosserviciomrangoa","anosserviciofrangoa","anosserviciomrangob","anosserviciofrangob","anosserviciomrangoc","anosserviciofrangoc","anosserviciomrangod","anosserviciofrangod","anosserviciomrangoe","anosserviciofrangoe","anosserviciomrangof","anosserviciofrangof","anosserviciomrangog","anosserviciofrangog","anosserviciomrangoh","anosserviciofrangoh","anosserviciomrangoi","anosserviciofrangoi","edadmrangoa","edadfrangoa","edadmrangob","edadfrangob","edadmrangoc","edadfrangoc","edadmrangod","edadfrangod","edadmrangoe","edadfrangoe","edadmrangof","edadfrangof","edadmrangog","edadfrangog","edadmrangoh","edadfrangoh","preparadonombre","preparadopuesto"
"4051","Municipios","2014-2015","Municipio de Moca","2016-02-16T00:00:00.000","2016-02-17T00:00:00.000","1","0","0","191","85","45","0","119","24","0","15","7","16","17","27","0","0","3","3","0","0","0","0","3","5","0","0","1","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","5","7","0","0","0","3","0","0","0","0","3","4","0","0","2","0","0","0","0","0","16","12","0","0","11","7","0","0","3","0","2","5","0","0","0","0","0","0","0","0","7","3","0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","89","22","0","0","0","0","89","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","46","10","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","268","130","13","13","6","8","1","1","2","1","0","1","0","0","0","0","1","0","0","0","74","53","63","28","58","18","51","20","26","7","12","7","10","7","5","2","3","1","0","0","3","0","51","32","75","44","67","43","55","41","18","10","4","2","Aileen Morales Hernandez","Oficial de Asistencias y Licencias"
"4051","Municipios","2015-2016","Municipio de Moca","2017-02-06T00:00:00.000","2017-02-06T00:00:00.000","1","0","0","174","78","45","0","102","17","0","15","7","16","17","27","0","0","3","3","0","0","0","0","5","6","0","0","0","2","0","0","0","0","3","4","0","0","2","0","0","0","0","0","3","5","0","0","1","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","3","3","0","0","1","2","0","0","0","0","2","1","0","0","0","0","0","0","3","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","66","40","0","0","0","0","66","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","1","0","0","66","40","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235","105","13","13","6","8","1","1","2","1","0","1","0","0","0","0","1","0","0","0","44","25","63","28","58","18","51","20","26","7","12","7","10","7","5","2","3","1","0","0","3","0","41","25","65","34","54","35","55","41","18","10","4","2","Aileen Morales Hernandez","Oficial de Asistencias y Licencias"
"4051","Municipios","2012-2013","Municipio de Moca","2014-01-10T00:00:00.000","2014-01-23T00:00:00.000","1","0","0","174","96","63","1","84","36","0","12","17","13","10","32","0","0","0","2","0","0","0","0","4","7","0","0","1","0","0","0","1","1","2","5","0","0","0","1","0","0","0","0","7","5","0","0","0","2","0","0","0","0","4","3","0","0","3","0","0","0","0","0","19","5","0","0","15","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","13","0","0","0","0","35","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229","106","13","13","6","8","1","1","2","1","0","1","0","0","0","0","1","0","0","0","37","49","52","20","57","17","45","20","31","7","12","7","10","7","5","2","3","1","0","0","3","0","34","22","74","41","67","36","51","24","19","5","4","2","NULL","Instituto de Estadísticas de Puerto Rico"
"4052","Municipios","2013-2014","Municipio de Morovis","2015-02-11T00:00:00.000","2015-02-11T00:00:00.000","1","0","0","90","56","20","2","63","27","0","0","2","13","5","14","0","0","0","0","0","0","0","0","10","5","0","0","3","0","0","0","0","2","7","3","0","0","0","0","0","0","0","0","11","5","0","0","8","0","0","0","0","1","3","4","0","0","0","0","0","0","58","31","0","0","10","1","27","5","14","14","1","3","6","8","0","0","0","0","0","0","1","16","0","0","1","5","0","9","0","0","0","0","0","2","0","0","0","0","0","0","19","28","0","0","1","0","16","9","2","5","0","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","18","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143","88","25","42","2","0","13","5","2","4","3","1","1","0","0","0","0","0","0","0","50","30","35","47","40","25","50","30","7","6","7","2","0","0","0","0","0","0","0","0","10","2","40","30","55","43","42","35","42","30","0","0","0","0","Brenda pagán Rivera","Técnico de Recursos Humanos"
"4052","Municipios","2012-2013","Municipio de Morovis","2014-02-13T00:00:00.000","2014-02-13T00:00:00.000","1","0","0","108","67","28","2","73","34","0","0","2","14","5","16","0","0","0","1","0","0","0","0","10","5","0","0","3","0","0","0","0","2","7","3","0","0","0","0","0","0","0","0","11","5","0","0","8","0","0","0","0","0","3","4","0","0","0","1","0","0","0","0","58","31","10","1","27","5","14","14","1","3","6","8","0","0","0","0","0","0","1","14","0","0","1","5","0","7","0","0","0","0","0","2","0","0","0","0","0","0","19","45","0","0","1","0","16","25","2","5","0","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","16","7","1","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","172","25","42","2","0","13","5","2","4","3","1","1","0","0","0","0","0","0","0","62","67","43","41","35","19","48","24","9","4","12","8","5","2","0","0","0","0","0","0","16","3","35","39","50","43","67","40","54","27","0","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"4053","Municipios","2013-2014","Municipio de Naguabo","2015-02-06T00:00:00.000","2015-02-06T00:00:00.000","1","0","0","93","71","19","5","56","32","9","3","1","11","8","17","0","0","0","3","0","0","0","0","3","4","0","0","1","2","1","0","0","0","0","1","0","0","1","1","0","0","0","0","10","4","0","0","6","1","0","0","0","0","2","3","0","0","2","0","0","0","8","16","24","18","2","2","18","15","9","5","2","1","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","36","0","0","0","0","0","0","0","0","0","0","5","3","0","0","27","32","0","0","56","71","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","61","71","32","10","13","5","4","1","3","2","0","0","0","0","0","0","0","0","0","52","46","13","5","15","14","13","19","24","21","10","3","8","4","1","3","0","1","0","0","6","1","27","25","31","27","43","28","33","14","10","7","0","0","Wandaliz Mendez Cruz","Tecnico de Sistemas de Oficina"
"4053","Municipios","2014-2015","Municipio de Naguabo","2016-03-18T00:00:00.000","2016-03-18T00:00:00.000","1","0","0","85","64","17","5","57","25","6","5","1","10","5","15","0","0","0","3","0","0","0","0","3","4","0","0","1","2","1","0","0","0","0","1","0","0","1","1","0","0","0","0","10","4","0","0","6","1","0","0","0","0","2","3","0","0","2","0","0","0","11","22","30","16","2","4","25","21","8","8","2","0","0","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","30","0","0","0","0","0","0","0","0","0","0","11","0","0","0","4","18","1","0","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","74","39","27","10","6","4","1","1","3","2","0","0","0","0","0","0","0","0","0","41","52","18","10","10","16","15","13","20","18","12","8","6","2","3","2","0","2","0","0","4","1","18","25","25","33","39","28","33","27","7","8","0","1","Wandaliz Mendez Cruz","Tecnico de Sistemas de Oficina"
"4053","Municipios","2015-2016","Municipio de Naguabo","2017-01-30T00:00:00.000","2017-01-30T00:00:00.000","1","0","0","75","64","13","5","50","24","5","5","1","8","7","18","0","0","0","3","0","0","0","0","2","4","0","0","1","2","0","0","0","0","0","1","0","0","1","1","0","0","1","0","9","4","0","0","5","1","0","0","1","0","2","3","0","0","2","0","0","0","10","8","31","20","4","1","25","9","8","6","0","2","3","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","12","0","0","0","0","0","0","0","0","0","0","9","4","0","0","2","17","0","0","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","51","42","29","4","11","4","4","1","8","2","0","0","0","0","0","0","0","0","0","31","37","10","17","12","16","13","9","19","16","12","14","4","1","4","3","0","2","0","0","3","2","20","14","33","29","34","21","33","17","8","4","1","1","Wandaliz Mendez Cruz","Tecnico de Sistemas de Oficina"
"4053","Municipios","2012-2013","Municipio de Naguabo","2014-02-07T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","102","71","25","5","59","30","10","8","1","10","7","14","0","0","0","4","0","0","0","0","5","4","0","0","3","3","0","0","0","0","1","1","0","0","0","1","0","0","1","0","12","6","0","0","6","2","0","0","1","0","3","3","0","0","3","1","0","0","3","2","30","14","4","0","18","6","9","3","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","31","5","18","1","2","7","27","1","2","0","3","0","15","0","0","0","0","0","0","30","15","0","0","0","0","0","0","3","3","0","0","3","3","1","0","17","43","0","0","2","3","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","84","48","38","11","11","6","4","3","1","2","0","0","0","0","0","0","0","0","0","57","68","10","7","23","18","23","22","29","18","7","5","7","3","1","2","0","1","0","0","10","6","27","32","30","43","39","30","39","19","10","13","2","1","NULL","Instituto de Estadísticas de Puerto Rico"
"4054","Municipios","2014-2015","Municipio de Naranjito","2016-05-19T00:00:00.000","2016-05-20T00:00:00.000","1","0","0","99","82","17","4","55","24","10","19","11","14","6","20","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","11","12","0","0","3","0","2","0","1","1","5","9","0","0","2","2","0","0","0","0","21","10","0","0","9","3","8","1","2","1","2","4","0","0","0","1","0","0","26","1","21","0","5","1","33","0","8","0","0","0","1","0","0","0","0","0","0","0","21","9","6","10","3","2","20","5","1","3","0","3","3","5","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175","91","20","19","8","11","2","1","2","2","1","0","0","0","0","0","0","0","0","0","61","32","50","30","44","31","21","9","15","14","9","7","5","0","2","1","1","0","0","0","11","4","43","20","65","37","39","36","42","22","8","3","0","2","Delmary Vázquez","Oficial de Nóminas"
"4054","Municipios","2015-2016","Municipio de Naranjito","2017-02-03T00:00:00.000","2017-02-08T00:00:00.000","1","0","0","99","73","17","4","55","24","10","14","11","10","6","20","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","11","11","0","0","3","0","2","0","1","1","5","8","0","0","2","2","0","0","0","0","21","11","0","0","10","3","8","1","2","1","1","6","0","0","0","0","0","0","20","4","13","0","5","1","23","1","3","1","1","1","1","0","0","0","0","0","0","0","26","21","9","11","3","3","19","9","9","9","1","6","3","4","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","98","20","17","8","11","1","1","5","4","1","0","0","0","0","0","0","0","0","0","67","44","46","25","35","27","21","14","16","14","9","7","5","0","2","0","1","0","0","0","12","8","42","19","57","42","41","37","40","19","9","6","1","0","Delmary Vázquez","Oficial de Nóminas"
"4054","Municipios","2012-2013","Municipio de Naranjito","2014-01-29T00:00:00.000","2014-02-06T00:00:00.000","1","0","0","118","88","26","3","76","39","7","9","2","16","7","20","0","0","0","1","0","0","0","0","117","88","26","3","75","39","7","9","2","16","7","20","0","0","0","1","0","0","2","0","12","11","0","0","6","1","2","0","1","1","5","8","0","0","0","1","0","0","0","0","16","6","1","0","9","0","3","1","2","1","1","3","0","0","0","1","0","0","26","2","17","1","12","1","23","1","4","1","1","0","3","0","0","0","0","0","0","0","10","8","16","8","1","2","19","7","5","0","0","2","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","18","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177","86","28","23","7","12","2","1","2","1","0","0","0","0","0","0","1","0","0","0","108","61","49","22","31","21","0","3","21","13","8","1","0","2","0","0","0","0","0","0","14","0","57","31","48","37","52","34","38","15","8","6","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"4055","Municipios","2013-2014","Municipio de Orocovis","2015-01-29T00:00:00.000","2015-01-29T00:00:00.000","1","12","2","29","25","13","1","12","5","1","3","7","10","7","8","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","9","0","0","1","0","1","0","2","0","3","8","0","0","1","1","0","0","31","6","52","46","22","2","28","8","17","5","6","17","7","19","0","0","3","1","0","0","83","32","13","1","39","2","33","13","17","8","6","6","0","4","0","0","1","0","0","0","2","20","5","0","2","6","1","8","1","3","0","4","1","0","0","0","1","0","0","0","25","17","2","0","0","0","0","0","0","0","0","0","8","1","0","0","9","5","0","0","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205","121","17","14","7","5","3","2","0","1","1","0","1","0","1","0","0","0","0","0","96","60","55","29","23","27","38","7","14","14","3","5","6","1","0","0","0","0","0","0","18","13","56","33","53","46","63","36","29","11","13","3","3","1","Nelly A. Collazo Rivera","Directora Recursos Humanos"
"4055","Municipios","2014-2015","Municipio de Orocovis","2016-02-18T00:00:00.000","2016-02-18T00:00:00.000","1","13","3","28","22","13","1","12","5","1","3","7","9","7","7","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","1","0","2","0","4","8","0","0","0","1","0","0","39","12","53","47","22","2","35","10","18","7","7","19","7","20","0","0","3","1","0","0","88","38","19","2","38","3","39","14","23","12","4","6","2","5","0","0","1","0","0","0","2","21","4","2","2","6","2","9","1","3","0","5","1","0","0","0","0","0","0","0","56","21","0","0","0","0","0","0","0","0","0","0","9","5","0","0","7","2","0","0","0","1","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225","127","17","21","7","5","3","2","0","1","1","0","1","0","0","0","0","0","0","0","104","70","48","26","34","25","38","24","19","3","6","6","4","2","1","0","0","0","0","0","17","15","56","36","60","45","67","37","36","20","14","2","4","1","Nelly A. Collazo Rivera","Directora Recursos Humanos"
"4055","Municipios","2015-2016","Municipio de Orocovis","2017-02-10T00:00:00.000","2017-02-10T00:00:00.000","1","11","3","27","22","12","1","12","5","1","3","6","9","6","7","0","0","1","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","1","0","1","0","3","8","0","0","2","1","0","0","36","13","54","51","22","2","33","10","21","10","7","19","7","22","0","0","0","1","0","0","83","34","15","1","36","3","36","13","20","9","3","4","2","6","0","0","1","0","0","0","6","14","7","3","4","4","6","6","2","4","0","3","1","0","0","0","0","0","0","0","7","6","0","0","0","0","1","1","0","0","0","0","10","2","0","0","6","1","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214","125","17","22","5","6","3","2","0","1","1","0","1","0","0","0","0","0","0","0","90","60","52","31","29","20","24","25","27","8","13","8","4","4","2","0","0","0","0","0","16","7","53","32","53","45","60","42","42","26","14","3","3","1","Nelly A. Collazo Rivera","Directora Recursos Humanos"
"4055","Municipios","2012-2013","Municipio de Orocovis","2013-12-23T00:00:00.000","2014-02-03T00:00:00.000","1","12","2","30","25","13","1","12","5","1","3","8","10","7","8","0","0","1","0","0","0","0","0","3","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","9","0","0","1","0","0","0","1","0","2","8","0","0","0","1","0","0","28","10","45","35","15","2","28","8","17","7","5","14","6","14","0","0","2","0","0","0","86","23","6","0","38","3","38","10","11","6","4","3","0","1","0","0","1","0","0","0","11","25","4","1","6","7","2","10","3","4","1","5","2","0","0","0","1","0","0","0","34","23","1","1","0","0","1","0","0","1","0","0","10","5","0","0","12","14","0","0","7","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","212","112","7","12","5","2","3","2","0","1","2","0","0","0","0","0","0","0","0","0","81","43","56","32","23","27","42","11","15","14","8","1","4","2","0","0","0","0","0","0","17","14","57","26","51","39","65","38","27","9","10","3","2","1","NULL","Instituto de Estadísticas de Puerto Rico"
"4056","Municipios","2012-2013","Municipio de Patillas",,,,"6","14","168","108","32","28","86","47","7","0","41","24","8","23","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","7","8","0","0","1","1","0","0","2","0","4","4","0","0","0","3","0","0","0","0","3","1","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","12","7","14","3","17","5","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","0","1","1","0","1","0","0","3","0","0","9","4","0","0","0","0","0","0","13","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","88","15","22","9","8","8","1","2","0","1","2","0","0","0","0","0","0","0","0","34","15","18","14","15","7","12","6","4","3","3","3","3","0","0","0","0","0","0","0","7","1","57","29","34","33","43","42","21","13","0","0","0","0","NULL","Instituto de Estadísticas de Puerto Rico"
"4057","Municipios","2012-2013","Municipio de Peñuelas","2014-02-07T00:00:00.000","2014-02-07T00:00:00.000","1","0","0","127","58","48","6","69","38","2","0","1","1","4","14","0","0","1","1","0","0","0","0","4","7","0","0","1","1","0","0","1","1","2","5","0","0","0","0","0","0","2","0","8","5","0","0","1","1","0","0","3","2","2","3","0","0","3","0","0","0","15","15","171","98","20","5","147","70","0","0","4","5","8","35","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","77","13","58","25","15","39","16","0","0","15","26","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","359","295","11","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","23","228","176","25","3","53","25","78","45","0","2","0","0","0","0","0","0","0","0","98","10","175","190","56","23","38","17","25","13","20","10","1","0","NULL","Instituto de Estadísticas de Puerto Rico"
"4057","Municipios","2013-2014","Municipio de Peñuelas","2015-02-06T00:00:00.000","2015-02-12T00:00:00.000","1","0","0","115","57","48","2","61","36","1","0","1","4","4","14","0","0","0","1","0","0","2","0","9","1","0","0","0","0","0","0","4","0","7","1","0","0","0","0","0","0","0","0","8","6","0","0","1","1","0","0","3","2","3","3","0","0","1","0","0","0","22","15","203","43","75","4","134","29","0","0","5","1","9","23","0","0","2","1","0","0","6","1","0","0","1","0","3","0","0","0","1","0","1","1","0","0","0","0","0","0","7","78","27","54","1","0","17","27","0","0","5","13","11","88","0","0","0","4","0","0","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","328","113","46","138","0","1","11","12","1","1","1","0","0","1","0","0","1","0","0","0","173","74","87","49","56","45","36","46","20","42","7","3","7","6","0","3","0","0","0","0","15","30","56","32","141","82","110","132","48","6","2","0","0","0","Héctor D. Alvarado Sotomayor","Director de Recursos Humanos"
