"numero_de_contrato","entidad","contratista","cuantia","fecha_de_otorgamiento","vigente_desde","vigente_hasta","vigencia_en_meses","tipo_de_servicio","categoria_de_servicio","estatus","funcionario_firmante","otorgado_en_pr","otorgado_en","esta_rescindido","es_privatizacion"
"(4052) 2014-000111","Municipio de Morovis","JUAN VEGA PAGAN","120","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-10-04T00:00:00.000","0.16","OFRECER EQUIPO EN ALQUILER","COMPRA, VENTA Y ALQUILER DE EQUIPO, VEHICULOS Y OTROS","Aceptado","Heriberto Rodríguez Adorno, Alcalde","true","MOROVIS","false",
"(4038) 2014-000002-A","Municipio de Jayuya","ROSADO RAMOS FELIX G","3948","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000007-A","Municipio de Jayuya","QUILES LOPEZ RICARDO","9306","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000008-A","Municipio de Jayuya","QUILES LOPEZ RICARDO","6426","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000010-A","Municipio de Jayuya","ISLA LLAMAS JAVIER E","25920","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000011-A","Municipio de Jayuya","HERNANDEZ VIVES MARTIN","25920","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000012-A","Municipio de Jayuya","GODREAU BARTOLOMEI LUIS G","23200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000014-A","Municipio de Jayuya","CAMACHO RODRIGUEZ YOLANDA","33480","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000015-A","Municipio de Jayuya","CABRERA TORRES GRISELL","2400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-01-31T00:00:00.000","4.04","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000121-A","Municipio de Jayuya","DE JESUS MARIN JULIO A","7500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-10-31T00:00:00.000","1.02","SERVICIOS LEGALES","SERVICIOS PROFESIONALES","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4038) 2014-000122-A","Municipio de Jayuya","LCDO. FRANKIE HERNANDEZ COLON","4500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS LEGALES","SERVICIOS PROFESIONALES","Aceptado","ALICIA ALFONZO REYES, AYUDANTE DEL ALCALDE","true","JAYUYA","false",
"(4023) 2014-000191","Municipio de Comerío","EVELYN LOPEZ MALDONADO","1470","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","JOSE A. SANTIAGO RIVERA, ALCALDE","true","COMERÍO","false",
"(2235) 2011-DS0419-D","Departamento de Salud","NILDA IRIS SANTIAGO BURGOS","30000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2011-DS0551-C","Departamento de Salud","MILAGROS DE LOURDES JIMENEZ VEGA","30000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0192-C","Departamento de Salud","SOE RODRIGUEZ ALAMO","15984","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0523-C","Departamento de Salud","MADELINE MARTI MORALEZ","63936","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0525-B","Departamento de Salud","HECTOR MANUEL BRAVO GONZALEZ","25000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0534-D","Departamento de Salud","EMMA PANTOJAS BENÍTEZ","32500","2013-09-30T00:00:00.000","2013-10-12T00:00:00.000","2014-09-30T00:00:00.000","11.64","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0543-C","Departamento de Salud","ELBA MARGARITA MATOS MILLAN","35000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2012-DS0848-C","Departamento de Salud","VANESSA ARBELO CINTRON","39600","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2013-DS0513-A","Departamento de Salud","FABIAN ARCE  MORALES","36000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2014-DS0332","Departamento de Salud","IVELISSE LUGO MORALES","2200","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","PRESTAMOS","PRESTAMOS","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2014-DS0333","Departamento de Salud","ZULEIKA SANCHEZ AGOSTO","21600","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-08-30T00:00:00.000","11.01","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(2235) 2014-DS0337","Departamento de Salud","FELIX MATIAS RODRIGUEZ","30000","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","ANA C RIUS ARMENDARIZ, SECRETARIA SALUD INTERINA","true","SAN JUAN","false",
"(4064) 2014-000310","Municipio de San Germán","HERNÁN RAMÍREZ SANABRIA","3900","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000311","Municipio de San Germán","JUAN R. SOTO JUSTINIANO","4500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000312","Municipio de San Germán","RAFAEL A. RODRÍGUEZ GONZÁLEZ","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000313","Municipio de San Germán","GILBERTO RIVERA RIVERA","5400","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000314","Municipio de San Germán","RAÚL LUGO PADILLA","4200","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000315","Municipio de San Germán","CARMEN N. NEGRÓN IRIZARRY","3600","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000316","Municipio de San Germán","JOSÉ A. FLORES","4800","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000317","Municipio de San Germán","JANE RIVERA CRESPO","5280","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(4064) 2014-000318","Municipio de San Germán","LIZZETTE IRIZARRY RODRÍGUEZ","5100","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(3180) 2014-000398","Compañía de Fomento Industrial de Puerto Rico","EMMANUEL MOISÉS TORRES OQUENDO","3200","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-05-31T00:00:00.000","8.02","TRANSFERENCIA DE FONDOS","TRANSFERENCIA DE FONDOS","Aceptado","JORGE ESCALERA MUÑOZ, AYUDANTE EJECUTIVO DE LA OFICINA DE DESARROLLO ORG","true","SAN JUAN","false",
"(3180) 2014-000399","Compañía de Fomento Industrial de Puerto Rico","FRANCISCO J. CRUZ FIGUEROA","3200","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-05-31T00:00:00.000","8.02","TRANSFERENCIA DE FONDOS","TRANSFERENCIA DE FONDOS","Aceptado","JORGE ESCALERA MUÑOZ, AYUDANTE EJECUTIVO DE LA OFICINA DE DESARROLLO ORG","true","SAN JUAN","false",
"(2265) 2014-000140","Departamento del Trabajo y Recursos Humanos","El Municipio de Cataño..","169333.45","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","LCDO: VANCE THOMAS RIDER, SECRETARIO DEL TRABAJO","false","SAN JUAN","false",
"(3058) 2014-000062","Universidad de Puerto Rico en Humacao","BIOMEDICAL V. I. P. , INC.","1100","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIOS RELACIONADOS CON LA SALUD","SERVICIOS RELACIONADOS CON LA SALUD","Aceptado","Carmen A. Miranda Rivera, Rectora Interina","true","HUMACAO","false",
"(4006) 2014-000046-A","Municipio de Añasco","BUBALIS ADMINISTRATIVE SOLUTION, INC.","9500","2013-09-30T00:00:00.000","2013-07-01T00:00:00.000","2014-06-30T00:00:00.000","12","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","JORGE E. ESTEVEZ MARTINEZ, ALCALDE","true","AÑASCO","false",
"(4011) 2014-000376-A","Municipio de Bayamón","DATAWORKS CONSULTING GROUP, CORP.","14850","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","RURICO PINTADO CRUZ, VICE-ALCALDE","true","BAYAMÓN","false",
"(4011) 2014-000377-A","Municipio de Bayamón","RAMON A. MELENDEZ & ASOCIADOS, INC.","10500","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","RURICO PINTADO CRUZ, VICE-ALCALDE","true","BAYAMÓN","false",
"(4006) 2014-000293","Municipio de Añasco","ANA E. SERRANO MEDINA","3648","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","JORGE E. ESTEVEZ MARTINEZ, ALCALDE","true","AÑASCO","false",
"(4913) 2014-140014","Área Local de Desarrollo Laboral de Caguas / Guayama (ALDL Caguas/Guayama)","MUNICIPIO DE GURABO","42381.08","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-05-30T00:00:00.000","7.99","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","JOAQUIN SANTIAGO SANTOS, DIRECTOR EJECUTIVO","false","CAGUAS","false",
"(4913) 2014-140016","Área Local de Desarrollo Laboral de Caguas / Guayama (ALDL Caguas/Guayama)","MUNICIPIO DE TRUJILLO ALTO","48306.72","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-05-30T00:00:00.000","7.96","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","JOAQUIN SANTIAGO SANTOS, DIRECTOR EJECUTIVO","false","CAGUAS","false",
"(4023) 2014-000184","Municipio de Comerío","YAZMIN RIVERA RESTO","810","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2013-12-31T00:00:00.000","3.02","SERVICIOS PERSONALES NO PROFESIONALES","SERVICIOS PERSONALES NO PROFESIONALES","Aceptado","JOSE A. SANTIAGO RIVERA, ALCALDE","true","COMERÍO","false",
"(4964) 2014-000096","Área Local de Desarrollo Laboral de Suroeste (ALDL Suroeste)","ESCUELA SUPERIOR AUREA E. QUILES","16605.6","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-05-21T00:00:00.000","7.69","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","Vanessa Ramos Quintana, Directora Ejecutiva","false","SAN GERMÁN","false",
"(4068) 2014-000058","Municipio de Santa Isabel","ANTONIO GUZMAN ORTIZ","4776","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Enrique H. Questell Alvarado, Alcalde","true","SANTA ISABEL","false",
"(4068) 2014-000059","Municipio de Santa Isabel","JOSE L. RIVERA ORTIZ","2700","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-06-30T00:00:00.000","8.98","OBTENER INMUEBLES","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","Enrique H. Questell Alvarado, Alcalde","true","SANTA ISABEL","false",
"(4071) 2012-000265-I","Municipio de Trujillo Alto","ACP & ASSOCIATES, PSC","6500","2013-09-30T00:00:00.000","2011-09-07T00:00:00.000","2013-10-31T00:00:00.000","25.84","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","ADOLFO LOPEZ HERENCIA, AYUDANTE ESPECIAL","true","TRUJILLO ALTO","false",
"(4067) 2014-000239","Municipio de San Sebastián","PEREZ MEJIAS BEATRIZ","200","2013-09-30T00:00:00.000","2013-10-12T00:00:00.000","2013-10-12T00:00:00.000","0.03","OFRECER INMUEBLE EN ALQUILER","COMPRA, VENTA Y/O ALQUILER DE INMUEBLES","Aceptado","LUIS A GONZALEZ RUIZ, VICE ALCALDE","true","SAN SEBASTIÁN","false",
"(4064) 2014-000167-A","Municipio de San Germán","FIRST CONTRACTORS, INC.","0","2013-09-30T00:00:00.000","2013-08-19T00:00:00.000","2013-10-05T00:00:00.000","1.58","CONSTRUCCION Y REPARACION DE VIAS PUBLICAS","CONSTRUCCION Y REPARACION DE VIAS PUBLICAS","Aceptado","ISIDRO NEGRÓN IRIZARRY, ALCALDE","true","SAN GERMÁN","false",
"(1437) 2014-000056","Oficina del Gobernador","ALEJANDRA MARTORELL BIRRIEL","1700","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2013-10-31T00:00:00.000","1.05","SERVICIOS DE CONSULTORIA ADMINISTRATIVA","SERVICIOS DE CONSULTORIA","Aceptado","HAROLD GONZALEZ ROSADO, ADMINISTRADOR","true","SAN JUAN","false",
"(2005) 2014-000044","Superintendencia del Capitolio Estatal de la Asamblea Legislativa de Puerto Rico","COMPUTER PARADISE, INC.","90074.83","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000","2014-06-30T00:00:00.000","9.01","SERVICIOS TECNICOS","SERVICIOS TÉCNICOS","Aceptado","JAVIER VAZQUEZ COLLAZO, SUPERINTENDENTE","true","SAN JUAN","false",
"(2237) 2010-DS0404-D","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","MELODY MITCHELL HERNANDEZ RODRIGUEZ","12402","2013-09-30T00:00:00.000","2012-10-01T00:00:00.000","2014-09-30T00:00:00.000","24","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2010-DS0405-D","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","AYVELEE RIVERA AYALA","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2010-DS0532-D","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","JACQUELINE RIVERA AMARO","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2011-DS0400-C","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","NORELYS ALLENDE LOPEZ","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2011-DS0401-D","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","FRANCHESKA MARIE RIVERA ROSADO","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2012-DS0633-B","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","LEILA BERNICE PASTRANA NAVARRO","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0679-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","DORIS NOEMI AYALA MIRANDA","12402","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0686-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","EDNITA COSME ROSADO","12402","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0692-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","SASHALEE BAEZ PEREZ","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0695-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","GRACIELA DIAZ DE JESUS","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","FRANCISCO M. JOGGLAR PESQUERA, SECRETARIO DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0696-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","PAGAN CARMENATTY, JESMIR","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0699-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","MADELEINE YAZMIN TORRES VELEZ","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0700-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","DELMARIE CRUZ PEREZ","9063","2013-09-30T00:00:00.000","2013-10-12T00:00:00.000","2014-09-30T00:00:00.000","11.64","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
"(2237) 2013-DS0701-A","Programa Especial de Nutrición Suplementaria para Mujeres, Infantes y Niños","LESLIE ANN HERNANDEZ TORRES","9063","2013-09-30T00:00:00.000","2013-10-01T00:00:00.000","2014-09-30T00:00:00.000","12","SERVICIO DE ADIESTRAMIENTO U ORIENTACION","SERVICIOS DE ADIESTRAMIENTO U ORIENTACION","Aceptado","ANA C RIUS ARMENDARIS, SECRETARIA DE SALUD","true","SAN JUAN","false",
